Timestamp,segment_id,source_file,X_ACR_Mot.PV,X_ACR_Mot.SV,X_ACR_Mot.TV,X_ACR_Pmp.PV,X_ACR_Pmp.SV,X_ACR_Pmp.TV,X_Temp.SV,X_Pres.SV,cluster_id,operating_mode
2024-04-10 12:00:00,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,0,cooldown
2024-04-10 12:00:05,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,0,cooldown
2024-04-10 12:00:10,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,0,cooldown
2024-04-10 12:00:15,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,0,cooldown
2024-04-10 12:00:20,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,0,cooldown
2024-04-10 12:00:25,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,0,cooldown
2024-04-10 12:00:30,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,0,cooldown
2024-04-10 12:00:35,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,0,cooldown
2024-04-10 12:00:40,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,0,cooldown
2024-04-10 12:00:45,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,0,cooldown
2024-04-10 12:00:50,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,0,cooldown
2024-04-10 12:00:55,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,0,cooldown
2024-04-10 12:01:00,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.029998779296875,0.4505229592323303,0,cooldown
2024-04-10 12:01:05,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.029998779296875,0.4505229592323303,0,cooldown
2024-04-10 12:01:10,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.029998779296875,0.4505229592323303,0,cooldown
2024-04-10 12:01:15,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.029998779296875,0.4505229592323303,0,cooldown
2024-04-10 12:01:20,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.029998779296875,0.4505229592323303,0,cooldown
2024-04-10 12:01:25,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.029998779296875,0.4505229592323303,0,cooldown
2024-04-10 12:01:30,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.029998779296875,0.4505229592323303,0,cooldown
2024-04-10 12:01:35,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.029998779296875,0.4505229592323303,0,cooldown
2024-04-10 12:01:40,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.029998779296875,0.4505229592323303,0,cooldown
2024-04-10 12:01:45,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.029998779296875,0.4505229592323303,0,cooldown
2024-04-10 12:01:50,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.029998779296875,0.4505229592323303,0,cooldown
2024-04-10 12:01:55,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.029998779296875,0.4525161385536194,0,cooldown
2024-04-10 12:02:00,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.10287475585937,0.4525161385536194,0,cooldown
2024-04-10 12:02:05,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.10287475585937,0.4525161385536194,0,cooldown
2024-04-10 12:02:10,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.10287475585937,0.4525161385536194,0,cooldown
2024-04-10 12:02:15,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.10287475585937,0.4525161385536194,0,cooldown
2024-04-10 12:02:20,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.10287475585937,0.4525161385536194,0,cooldown
2024-04-10 12:02:25,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.10287475585937,0.4525161385536194,0,cooldown
2024-04-10 12:02:30,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.10287475585937,0.4525161385536194,0,cooldown
2024-04-10 12:02:35,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.10287475585937,0.4525161385536194,0,cooldown
2024-04-10 12:02:40,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.10287475585937,0.4525161385536194,0,cooldown
2024-04-10 12:02:45,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.10287475585937,0.4525161385536194,0,cooldown
2024-04-10 12:02:50,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.10287475585937,0.4525161385536194,0,cooldown
2024-04-10 12:02:55,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.10287475585937,0.4534688293933868,0,cooldown
2024-04-10 12:03:00,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.21527099609375,0.4534688293933868,0,cooldown
2024-04-10 12:03:05,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.21527099609375,0.4534688293933868,0,cooldown
2024-04-10 12:03:10,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.21527099609375,0.4534688293933868,0,cooldown
2024-04-10 12:03:15,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.21527099609375,0.4534688293933868,0,cooldown
2024-04-10 12:03:20,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.21527099609375,0.4534688293933868,0,cooldown
2024-04-10 12:03:25,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.21527099609375,0.4534688293933868,0,cooldown
2024-04-10 12:03:30,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.21527099609375,0.4534688293933868,0,cooldown
2024-04-10 12:03:35,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.21527099609375,0.4534688293933868,0,cooldown
2024-04-10 12:03:40,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.21527099609375,0.4534688293933868,0,cooldown
2024-04-10 12:03:45,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.21527099609375,0.4534688293933868,0,cooldown
2024-04-10 12:03:50,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.21527099609375,0.4534688293933868,0,cooldown
2024-04-10 12:03:55,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.21527099609375,0.4534235596656799,0,cooldown
2024-04-10 12:04:00,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.254119873046875,0.4534235596656799,0,cooldown
2024-04-10 12:04:05,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.254119873046875,0.4534235596656799,0,cooldown
2024-04-10 12:04:10,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.254119873046875,0.4534235596656799,0,cooldown
2024-04-10 12:04:15,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.254119873046875,0.4534235596656799,0,cooldown
2024-04-10 12:04:20,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.254119873046875,0.4534235596656799,0,cooldown
2024-04-10 12:04:25,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.254119873046875,0.4534235596656799,0,cooldown
2024-04-10 12:04:30,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.254119873046875,0.4534235596656799,0,cooldown
2024-04-10 12:04:35,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.254119873046875,0.4534235596656799,0,cooldown
2024-04-10 12:04:40,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.254119873046875,0.4534235596656799,0,cooldown
2024-04-10 12:04:45,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.254119873046875,0.4534235596656799,0,cooldown
2024-04-10 12:04:50,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.254119873046875,0.4534235596656799,0,cooldown
2024-04-10 12:04:55,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.18756103515625,0.4534235596656799,0,cooldown
2024-04-10 12:05:00,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.18756103515625,0.4513935446739197,0,cooldown
2024-04-10 12:05:05,A_Day1_seg1,Pump_A_Day1_clean,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.18756103515625,0.4513935446739197,0,cooldown
