Timestamp,X_ACR_Mot.PV,X_ACR_Mot.SV,X_ACR_Mot.TV,X_ACR_Pmp.PV,X_ACR_Pmp.SV,X_ACR_Pmp.TV,X_Temp.SV,X_Pres.SV,Barometer,Temperature
2024-10-30 08:30:00,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.227.163.314.819.300
2024-10-30 08:30:01,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.227.163.314.819.300
2024-10-30 08:30:02,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.227.163.314.819.300
2024-10-30 08:30:03,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.227.163.314.819.300
2024-10-30 08:30:04,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.227.163.314.819.300
2024-10-30 08:30:05,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.227.163.314.819.300
2024-10-30 08:30:06,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.227.163.314.819.300
2024-10-30 08:30:07,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.227.163.314.819.300
2024-10-30 08:30:08,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.227.163.314.819.300
2024-10-30 08:30:09,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.227.163.314.819.300
2024-10-30 08:30:10,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.258.909.225.463.800
2024-10-30 08:30:11,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.258.909.225.463.800
2024-10-30 08:30:12,0.0008631941745989,0.46126553416252136,19.015.625,0.0008898099767975,0.3755754232406616,189.921.875,19.194.183.349.609.300,0.4443056583404541,10.224.264.240.264.800,19.258.909.225.463.800
