Timestamp,X_ACR_Mot.PV,X_ACR_Mot.SV,X_ACR_Mot.TV,X_ACR_Pmp.PV,X_ACR_Pmp.SV,X_ACR_Pmp.TV,X_Temp.SV,X_Pres.SV,Barometer,Temperature
2024-04-10 12:00:00,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,1018.05326461792,20.47815704345703
2024-04-10 12:00:05,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,1018.05326461792,20.47815704345703
2024-04-10 12:00:10,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,1018.05326461792,20.47815704345703
2024-04-10 12:00:15,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,1018.05326461792,20.47815704345703
2024-04-10 12:00:20,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,1018.05326461792,20.412822723388672
2024-04-10 12:00:25,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,1018.05326461792,20.412822723388672
2024-04-10 12:00:30,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,1018.05326461792,20.412822723388672
2024-04-10 12:00:35,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,1018.05326461792,20.412822723388672
2024-04-10 12:00:40,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,1018.0424213409424,20.412822723388672
2024-04-10 12:00:45,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,1018.0424213409424,20.412822723388672
2024-04-10 12:00:50,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,1018.0424213409424,20.412822723388672
2024-04-10 12:00:55,0.0011838007485494,0.4267530441284179,17.9765625,0.0004643487918656,0.6072945594787598,18.21875,18.06170654296875,0.4514935612678528,1018.0424213409424,20.412822723388672
