Timestamp,X_ACR_Mot.PV,X_ACR_Mot.SV,X_ACR_Mot.TV,X_ACR_Pmp.PV,X_ACR_Pmp.SV,X_ACR_Pmp.TV,X_Temp.SV,X_Pres.SV,Barometer,Temperature
2024-06-11 06:00:00,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.513972759,1011.079092,25.67095947
2024-06-11 06:00:01,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.513972759,1011.079092,25.67095947
2024-06-11 06:00:02,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.513972759,1011.079092,25.67095947
2024-06-11 06:00:03,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.513972759,1011.079092,25.67095947
2024-06-11 06:00:04,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.513972759,1011.079092,25.67095947
2024-06-11 06:00:05,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.513972759,1011.079092,25.67095947
2024-06-11 06:00:06,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.513972759,1011.064043,25.67095947
2024-06-11 06:00:07,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.513972759,1011.064043,25.67095947
2024-06-11 06:00:08,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.51597172,1011.064043,25.67095947
2024-06-11 06:00:09,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.51597172,1011.064043,25.67095947
2024-06-11 06:00:10,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.51597172,1011.064043,25.67095947
2024-06-11 06:00:11,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.51597172,1011.065102,25.66670799
2024-06-11 06:00:12,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.51597172,1011.065102,25.66670799
2024-06-11 06:00:13,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.51597172,1011.065102,25.66670799
2024-06-11 06:00:14,0.000649117,0.467204422,21.6484375,0.001060026,0.524468422,21.3984375,22.05612183,0.51597172,1011.065102,25.66670799
